,coef_,complexity_,l1_norm_,model,model_structure_,mse_,ridge_alpha,str_
487,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -5.52548485e-01  3.05412654e-01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.63139738e+00  2.05183755e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.76523006e-10  3.21218652e-09  0.00000000e+00
  0.00000000e+00  1.47497848e+00  0.00000000e+00  4.11095340e-14
  0.00000000e+00 -1.28039262e-07  1.20738216e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  7.77301705e-09  0.00000000e+00  2.88844522e-05
  0.00000000e+00  0.00000000e+00 -1.45106369e-03  5.17825129e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.30007332e-03
  0.00000000e+00  7.69226584e-16  0.00000000e+00 -2.22884352e-02
  0.00000000e+00  0.00000000e+00  0.00000000e+00]",17.0,10.580222797033557,"Ridge(alpha=0.1, fit_intercept=False)","[False False False False  True  True False False False  True  True False
 False False False False False  True  True False False  True False  True
 False  True  True False False False False False False  True False  True
 False False  True  True False False False  True False  True False  True
 False False False]",0.01027263232171591,0.1, + -0.55255*i10**1.5*vb2 + 0.30541*i12**2*vb4/i4 + 1.6314*vb4 + 0.20518*i12**2*i8**0.5*vb4 + 1.47498*i12**(-0.5)*vb4 + 1.20738*i15**0.5*vb2 + 3e-05*i10**2*i15**0.5*vb4 + -0.00145*i15**2.5*vb1 + 5.17825*i15*i2**(-0.5)*vb2 + 0.0013*i15*i8**(-0.5)*vb2 + -0.02229*i15**2*i8*vb1
488,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -5.52548485e-01  3.05412654e-01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.63139738e+00  2.05183755e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.76523006e-10  3.21218652e-09  0.00000000e+00
  0.00000000e+00  1.47497848e+00  0.00000000e+00  7.88498967e-14
  0.00000000e+00 -1.28039262e-07  1.20738216e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  7.77301705e-09  0.00000000e+00  2.88844522e-05
  0.00000000e+00  0.00000000e+00 -8.93319733e-04  5.17825129e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.30007332e-03
  0.00000000e+00  7.69226584e-16  0.00000000e+00 -7.13343248e-02
  0.00000000e+00  0.00000000e+00  6.04135308e-21]",18.0,10.628710942697968,"Ridge(alpha=0.1, fit_intercept=False)","[False False False False  True  True False False False  True  True False
 False False False False False  True  True False False  True False  True
 False  True  True False False False False False False  True False  True
 False False  True  True False False False  True False  True False  True
 False False  True]",0.009661238173063916,0.1, + -0.55255*i10**1.5*vb2 + 0.30541*i12**2*vb4/i4 + 1.6314*vb4 + 0.20518*i12**2*i8**0.5*vb4 + 1.47498*i12**(-0.5)*vb4 + 1.20738*i15**0.5*vb2 + 3e-05*i10**2*i15**0.5*vb4 + -0.00089*i15**2.5*vb1 + 5.17825*i15*i2**(-0.5)*vb2 + 0.0013*i15*i8**(-0.5)*vb2 + -0.07133*i15**2*i8*vb1
489,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -1.40471520e-01  1.49192868e-01 -8.46582247e-02  0.00000000e+00
  0.00000000e+00 -9.02222998e-01 -8.62152200e-02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.44487546e-08  0.00000000e+00
  0.00000000e+00  1.96609565e+00  0.00000000e+00  0.00000000e+00
  9.29392953e-08 -7.38408876e-08  3.34145594e-01  0.00000000e+00
  0.00000000e+00 -7.01327487e-05 -5.45389914e-01  0.00000000e+00
  0.00000000e+00  4.55727393e-09  0.00000000e+00 -6.22205332e-05
  0.00000000e+00  0.00000000e+00 -1.43423580e-03  2.82008261e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.92347434e-04
  0.00000000e+00  0.00000000e+00 -6.69134023e-05  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00]",18.0,7.030800637115008,"Ridge(alpha=0.1, fit_intercept=False)","[False False False False  True  True  True False False  True  True False
 False False False False False False  True False False  True False False
  True  True  True False False  True  True False False  True False  True
 False False  True  True False False False  True False False  True False
 False False False]",0.006107145095965967,0.1, + -0.14047*i10**1.5*vb2 + 0.14919*i12**2*vb4/i4 + -0.08466*i11*vb2/i2 + -0.90222*vb4 + -0.08622*i12**2*i8**0.5*vb4 + 1.9661*i12**(-0.5)*vb4 + 0.33415*i15**0.5*vb2 + -7e-05*i10**2*i12**2*vb2 + -0.54539*i10**2*i8*vb2 + -6e-05*i10**2*i15**0.5*vb4 + -0.00143*i15**2.5*vb1 + 2.82008*i15*i2**(-0.5)*vb2 + 0.00069*i15*i8**(-0.5)*vb2 + -7e-05*i15**3*vb1
490,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -1.52900092e-01  1.16215356e+00 -1.00996211e-01  0.00000000e+00
  0.00000000e+00 -7.20467759e-01  1.13390218e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.95459659e-08  0.00000000e+00
  0.00000000e+00  1.95731268e+00  0.00000000e+00  0.00000000e+00
  9.22307414e-08 -6.56196491e-08  3.64732605e-01  0.00000000e+00
  0.00000000e+00 -1.12356569e-04 -1.83050418e-01  0.00000000e+00
  0.00000000e+00  3.90612478e-09  0.00000000e+00  1.30468873e-04
  7.90439104e-02  0.00000000e+00 -1.43423580e-03  2.35946538e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.18869637e-04
  0.00000000e+00  0.00000000e+00 -6.69134023e-05  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00]",19.0,7.195875867229241,"Ridge(alpha=0.1, fit_intercept=False)","[False False False False  True  True  True False False  True  True False
 False False False False False False  True False False  True False False
  True  True  True False False  True  True False False  True False  True
  True False  True  True False False False  True False False  True False
 False False False]",0.005707381509029462,0.1, + -0.1529*i10**1.5*vb2 + 1.16215*i12**2*vb4/i4 + -0.101*i11*vb2/i2 + -0.72047*vb4 + 0.11339*i12**2*i8**0.5*vb4 + 1.95731*i12**(-0.5)*vb4 + 0.36473*i15**0.5*vb2 + -0.00011*i10**2*i12**2*vb2 + -0.18305*i10**2*i8*vb2 + 0.00013*i10**2*i15**0.5*vb4 + 0.07904*i10**2*i8**2*vb4 + -0.00143*i15**2.5*vb1 + 2.35947*i15*i2**(-0.5)*vb2 + 0.00062*i15*i8**(-0.5)*vb2 + -7e-05*i15**3*vb1
491,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -1.59725464e-01  1.17051607e+00 -1.05984260e-01  0.00000000e+00
  0.00000000e+00 -1.03969879e+00  1.18817481e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -2.01430127e-08  0.00000000e+00
  0.00000000e+00  2.03285358e+00  0.00000000e+00  0.00000000e+00
  1.06794618e-07 -6.46213256e-08  3.72013476e-01  0.00000000e+00
  0.00000000e+00 -1.17384158e-04 -1.85157340e-01  0.00000000e+00
  0.00000000e+00  3.72912267e-09  0.00000000e+00  1.36296999e-04
  7.98212233e-02  0.00000000e+00 -1.43423580e-03  1.91438407e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.12384058e-04
  0.00000000e+00 -2.05140701e-16 -6.69134023e-05  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00]",20.0,7.1813391606061465,"Ridge(alpha=0.1, fit_intercept=False)","[False False False False  True  True  True False False  True  True False
 False False False False False False  True False False  True False False
  True  True  True False False  True  True False False  True False  True
  True False  True  True False False False  True False  True  True False
 False False False]",0.005598792821480163,0.1, + -0.15973*i10**1.5*vb2 + 1.17052*i12**2*vb4/i4 + -0.10598*i11*vb2/i2 + -1.0397*vb4 + 0.11882*i12**2*i8**0.5*vb4 + 2.03285*i12**(-0.5)*vb4 + 0.37201*i15**0.5*vb2 + -0.00012*i10**2*i12**2*vb2 + -0.18516*i10**2*i8*vb2 + 0.00014*i10**2*i15**0.5*vb4 + 0.07982*i10**2*i8**2*vb4 + -0.00143*i15**2.5*vb1 + 1.91438*i15*i2**(-0.5)*vb2 + 0.00061*i15*i8**(-0.5)*vb2 + -7e-05*i15**3*vb1
492,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -1.44600605e-01  1.22897090e+00 -7.46191283e-02  0.00000000e+00
  0.00000000e+00  1.75385635e+00  8.09860729e-02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.70377192e-08  0.00000000e+00
  0.00000000e+00  1.38497593e+00  0.00000000e+00  4.09512372e-14
  0.00000000e+00 -6.71396363e-08  4.29032139e-01  0.00000000e+00
  0.00000000e+00 -1.00567377e-04 -2.02121151e-01  0.00000000e+00
  0.00000000e+00  7.35394817e-09  0.00000000e+00  8.87893725e-05
  8.44653122e-02  0.00000000e+00 -1.45107018e-03  5.14431947e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.10134658e-03
  0.00000000e+00  8.20380306e-16 -6.75248863e-05  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00]",20.0,10.530756448661576,"Ridge(alpha=0.1, fit_intercept=False)","[False False False False  True  True  True False False  True  True False
 False False False False False False  True False False  True False  True
 False  True  True False False  True  True False False  True False  True
  True False  True  True False False False  True False  True  True False
 False False False]",0.010628915796069598,0.1, + -0.1446*i10**1.5*vb2 + 1.22897*i12**2*vb4/i4 + -0.07462*i11*vb2/i2 + 1.75386*vb4 + 0.08099*i12**2*i8**0.5*vb4 + 1.38498*i12**(-0.5)*vb4 + 0.42903*i15**0.5*vb2 + -0.0001*i10**2*i12**2*vb2 + -0.20212*i10**2*i8*vb2 + 9e-05*i10**2*i15**0.5*vb4 + 0.08447*i10**2*i8**2*vb4 + -0.00145*i15**2.5*vb1 + 5.14432*i15*i2**(-0.5)*vb2 + 0.0011*i15*i8**(-0.5)*vb2 + -7e-05*i15**3*vb1
493,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -1.44600605e-01  1.22897090e+00 -7.46191283e-02  0.00000000e+00
  0.00000000e+00  1.75385635e+00  8.09860729e-02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.70377192e-08  0.00000000e+00
  0.00000000e+00  1.38497593e+00  0.00000000e+00  4.11095340e-14
  0.00000000e+00 -6.71396363e-08  4.29032139e-01  0.00000000e+00
  0.00000000e+00 -1.00567377e-04 -2.02121151e-01  0.00000000e+00
  0.00000000e+00  7.35394817e-09  0.00000000e+00  8.87893725e-05
  8.44653122e-02  0.00000000e+00 -1.45106369e-03  5.14431947e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.10134658e-03
  0.00000000e+00  8.20380306e-16 -6.75248352e-05 -2.22884352e-02
  0.00000000e+00  0.00000000e+00  0.00000000e+00]",21.0,10.55304487728819,"Ridge(alpha=0.1, fit_intercept=False)","[False False False False  True  True  True False False  True  True False
 False False False False False False  True False False  True False  True
 False  True  True False False  True  True False False  True False  True
  True False  True  True False False False  True False  True  True  True
 False False False]",0.010628912528203156,0.1, + -0.1446*i10**1.5*vb2 + 1.22897*i12**2*vb4/i4 + -0.07462*i11*vb2/i2 + 1.75386*vb4 + 0.08099*i12**2*i8**0.5*vb4 + 1.38498*i12**(-0.5)*vb4 + 0.42903*i15**0.5*vb2 + -0.0001*i10**2*i12**2*vb2 + -0.20212*i10**2*i8*vb2 + 9e-05*i10**2*i15**0.5*vb4 + 0.08447*i10**2*i8**2*vb4 + -0.00145*i15**2.5*vb1 + 5.14432*i15*i2**(-0.5)*vb2 + 0.0011*i15*i8**(-0.5)*vb2 + -7e-05*i15**3*vb1 + -0.02229*i15**2*i8*vb1
494,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -9.95351430e-02  1.49301271e+00 -5.93947246e-02  0.00000000e+00
  0.00000000e+00  1.41727736e+00  2.87318995e-02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.64513231e-10  3.94160291e-08  0.00000000e+00
  0.00000000e+00  1.44473720e+00  0.00000000e+00  4.11095340e-14
  0.00000000e+00 -6.12356442e-08  3.01022991e-01  0.00000000e+00
  0.00000000e+00 -6.59566900e-05 -2.07378221e-01  0.00000000e+00
  0.00000000e+00  3.90506001e-09  0.00000000e+00  4.41585340e-05
 -3.21167340e-01  0.00000000e+00 -1.45106369e-03  1.71967966e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.99523985e-04
 -2.19417387e-07  7.36343353e-16 -6.75248352e-05 -2.22884352e-02
  0.00000000e+00  0.00000000e+00  0.00000000e+00]",23.0,7.116554246392091,"Ridge(alpha=0.1, fit_intercept=False)","[False False False False  True  True  True False False  True  True False
 False False False False False  True  True False False  True False  True
 False  True  True False False  True  True False False  True False  True
  True False  True  True False False False  True  True  True  True  True
 False False False]",0.006924756145284341,0.1, + -0.09954*i10**1.5*vb2 + 1.49301*i12**2*vb4/i4 + -0.05939*i11*vb2/i2 + 1.41728*vb4 + 0.02873*i12**2*i8**0.5*vb4 + 1.44474*i12**(-0.5)*vb4 + 0.30102*i15**0.5*vb2 + -7e-05*i10**2*i12**2*vb2 + -0.20738*i10**2*i8*vb2 + 4e-05*i10**2*i15**0.5*vb4 + -0.32117*i10**2*i8**2*vb4 + -0.00145*i15**2.5*vb1 + 1.71968*i15*i2**(-0.5)*vb2 + 0.0007*i15*i8**(-0.5)*vb2 + -7e-05*i15**3*vb1 + -0.02229*i15**2*i8*vb1
495,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -9.95351430e-02  1.49301271e+00 -5.93947246e-02  0.00000000e+00
  0.00000000e+00  1.41727736e+00  2.87318995e-02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.64513231e-10  3.94160291e-08  0.00000000e+00
  0.00000000e+00  1.44473720e+00  0.00000000e+00  7.88498967e-14
  0.00000000e+00 -6.12356442e-08  3.01022991e-01  0.00000000e+00
  0.00000000e+00 -6.59566900e-05 -2.07378221e-01  0.00000000e+00
  0.00000000e+00  3.90506001e-09  0.00000000e+00  4.41585340e-05
 -3.21167340e-01  0.00000000e+00 -8.93319733e-04  1.71967966e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.99523985e-04
 -2.19417387e-07  7.36343353e-16 -3.89425956e-05 -7.13343248e-02
  0.00000000e+00  0.00000000e+00  6.04135308e-21]",24.0,7.165013809816314,"Ridge(alpha=0.1, fit_intercept=False)","[False False False False  True  True  True False False  True  True False
 False False False False False  True  True False False  True False  True
 False  True  True False False  True  True False False  True False  True
  True False  True  True False False False  True  True  True  True  True
 False False  True]",0.006313361996675935,0.1, + -0.09954*i10**1.5*vb2 + 1.49301*i12**2*vb4/i4 + -0.05939*i11*vb2/i2 + 1.41728*vb4 + 0.02873*i12**2*i8**0.5*vb4 + 1.44474*i12**(-0.5)*vb4 + 0.30102*i15**0.5*vb2 + -7e-05*i10**2*i12**2*vb2 + -0.20738*i10**2*i8*vb2 + 4e-05*i10**2*i15**0.5*vb4 + -0.32117*i10**2*i8**2*vb4 + -0.00089*i15**2.5*vb1 + 1.71968*i15*i2**(-0.5)*vb2 + 0.0007*i15*i8**(-0.5)*vb2 + -4e-05*i15**3*vb1 + -0.07133*i15**2*i8*vb1
496,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -4.51451127e-02 -1.44911546e+00  1.72132228e-02  0.00000000e+00
  0.00000000e+00 -2.21881901e-01  6.32219777e-02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.43091188e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.82375763e+00  0.00000000e+00  0.00000000e+00
  8.72625563e-08 -2.82796404e-08  1.15989080e-01  0.00000000e+00
  0.00000000e+00 -4.50403610e-05  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.07259788e-09  0.00000000e+00  1.20200005e-04
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.82299104e-01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.51996171e-04
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00]",15.0,4.019041386707615,"Ridge(alpha=0.1, fit_intercept=False)","[False False False False  True  True  True False False  True  True False
 False False False  True False False False False False  True False False
  True  True  True False False  True False False False  True False  True
 False False False  True False False False  True False False False False
 False False False]",0.003767543555279601,0.1, + -0.04515*i10**1.5*vb2 + -1.44912*i12**2*vb4/i4 + 0.01721*i11*vb2/i2 + -0.22188*vb4 + 0.06322*i12**2*i8**0.5*vb4 + 1.82376*i12**(-0.5)*vb4 + 0.11599*i15**0.5*vb2 + -5e-05*i10**2*i12**2*vb2 + 0.00012*i10**2*i15**0.5*vb4 + 0.2823*i15*i2**(-0.5)*vb2 + 0.00025*i15*i8**(-0.5)*vb2
497,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -4.60020124e-02 -1.49332991e+00  1.77141882e-02  0.00000000e+00
  0.00000000e+00 -2.15534250e-01  6.81933037e-02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.45469276e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.82304597e+00  0.00000000e+00  0.00000000e+00
  8.72234093e-08 -2.81776818e-08  1.17921544e-01  0.00000000e+00
  0.00000000e+00 -4.63345556e-05 -5.05657102e-01  0.00000000e+00
  0.00000000e+00  1.06408537e-09  0.00000000e+00  1.24199129e-04
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.76115938e-01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.51329939e-04
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00]",16.0,4.5639367463289116,"Ridge(alpha=0.1, fit_intercept=False)","[False False False False  True  True  True False False  True  True False
 False False False  True False False False False False  True False False
  True  True  True False False  True  True False False  True False  True
 False False False  True False False False  True False False False False
 False False False]",0.0037624859356911924,0.1, + -0.046*i10**1.5*vb2 + -1.49333*i12**2*vb4/i4 + 0.01771*i11*vb2/i2 + -0.21553*vb4 + 0.06819*i12**2*i8**0.5*vb4 + 1.82305*i12**(-0.5)*vb4 + 0.11792*i15**0.5*vb2 + -5e-05*i10**2*i12**2*vb2 + -0.50566*i10**2*i8*vb2 + 0.00012*i10**2*i15**0.5*vb4 + 0.27612*i15*i2**(-0.5)*vb2 + 0.00025*i15*i8**(-0.5)*vb2
498,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -4.60020124e-02 -1.49332991e+00  1.77141882e-02  0.00000000e+00
  0.00000000e+00 -2.15534250e-01  6.81933037e-02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.45469276e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.82304597e+00  0.00000000e+00  0.00000000e+00
  8.72234093e-08 -2.81776818e-08  1.17921544e-01  0.00000000e+00
  0.00000000e+00 -4.63345556e-05 -5.05657102e-01  0.00000000e+00
  0.00000000e+00  1.06408537e-09  0.00000000e+00  1.24199129e-04
  0.00000000e+00  0.00000000e+00 -1.43423580e-03  2.76115938e-01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.51329939e-04
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00]",17.0,4.5653709821319,"Ridge(alpha=0.1, fit_intercept=False)","[False False False False  True  True  True False False  True  True False
 False False False  True False False False False False  True False False
  True  True  True False False  True  True False False  True False  True
 False False  True  True False False False  True False False False False
 False False False]",0.003762485907430791,0.1, + -0.046*i10**1.5*vb2 + -1.49333*i12**2*vb4/i4 + 0.01771*i11*vb2/i2 + -0.21553*vb4 + 0.06819*i12**2*i8**0.5*vb4 + 1.82305*i12**(-0.5)*vb4 + 0.11792*i15**0.5*vb2 + -5e-05*i10**2*i12**2*vb2 + -0.50566*i10**2*i8*vb2 + 0.00012*i10**2*i15**0.5*vb4 + -0.00143*i15**2.5*vb1 + 0.27612*i15*i2**(-0.5)*vb2 + 0.00025*i15*i8**(-0.5)*vb2
499,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -4.60020124e-02 -1.49332991e+00  1.77141882e-02  0.00000000e+00
  0.00000000e+00 -2.15534250e-01  6.81933037e-02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.45469276e-07
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.82304597e+00  0.00000000e+00  0.00000000e+00
  8.72234093e-08 -2.81776818e-08  1.17921544e-01  0.00000000e+00
  0.00000000e+00 -4.63345556e-05 -5.05657102e-01  0.00000000e+00
  0.00000000e+00  1.06408537e-09  0.00000000e+00  1.24199129e-04
  0.00000000e+00  0.00000000e+00 -1.43423580e-03  2.76115938e-01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.51329939e-04
  0.00000000e+00  0.00000000e+00 -6.69134023e-05  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00]",18.0,4.565437895534158,"Ridge(alpha=0.1, fit_intercept=False)","[False False False False  True  True  True False False  True  True False
 False False False  True False False False False False  True False False
  True  True  True False False  True  True False False  True False  True
 False False  True  True False False False  True False False  True False
 False False False]",0.003762485907368881,0.1, + -0.046*i10**1.5*vb2 + -1.49333*i12**2*vb4/i4 + 0.01771*i11*vb2/i2 + -0.21553*vb4 + 0.06819*i12**2*i8**0.5*vb4 + 1.82305*i12**(-0.5)*vb4 + 0.11792*i15**0.5*vb2 + -5e-05*i10**2*i12**2*vb2 + -0.50566*i10**2*i8*vb2 + 0.00012*i10**2*i15**0.5*vb4 + -0.00143*i15**2.5*vb1 + 0.27612*i15*i2**(-0.5)*vb2 + 0.00025*i15*i8**(-0.5)*vb2 + -7e-05*i15**3*vb1
500,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -6.95936750e-02 -1.72201389e+00  4.96721841e-02  0.00000000e+00
  0.00000000e+00  2.62599532e-02  2.18704699e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.73131152e-07
  0.00000000e+00  0.00000000e+00  5.95666918e-09  0.00000000e+00
  0.00000000e+00  1.78852533e+00  0.00000000e+00  0.00000000e+00
  8.55236952e-08 -2.34418443e-08  1.71088152e-01  0.00000000e+00
  0.00000000e+00 -8.37621878e-05  4.07281152e-01  0.00000000e+00
  0.00000000e+00  6.79282798e-10  0.00000000e+00  2.42127348e-04
  0.00000000e+00  0.00000000e+00 -1.43423580e-03 -5.33325731e-03
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.16581042e-04
  0.00000000e+00  0.00000000e+00 -6.69134023e-05  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00]",19.0,4.460516703178899,"Ridge(alpha=0.1, fit_intercept=False)","[False False False False  True  True  True False False  True  True False
 False False False  True False False  True False False  True False False
  True  True  True False False  True  True False False  True False  True
 False False  True  True False False False  True False False  True False
 False False False]",0.0036153216897063067,0.1, + -0.06959*i10**1.5*vb2 + -1.72201*i12**2*vb4/i4 + 0.04967*i11*vb2/i2 + 0.02626*vb4 + 0.2187*i12**2*i8**0.5*vb4 + 1.78853*i12**(-0.5)*vb4 + 0.17109*i15**0.5*vb2 + -8e-05*i10**2*i12**2*vb2 + 0.40728*i10**2*i8*vb2 + 0.00024*i10**2*i15**0.5*vb4 + -0.00143*i15**2.5*vb1 + -0.00533*i15*i2**(-0.5)*vb2 + 0.00022*i15*i8**(-0.5)*vb2 + -7e-05*i15**3*vb1
501,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -5.78419374e-02  5.23844182e-01 -2.55340848e-02  0.00000000e+00
  0.00000000e+00  1.02134319e-01  3.57577049e-02  4.01823427e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -9.75649340e-11  2.16164464e-08  0.00000000e+00
  0.00000000e+00  1.72805504e+00  0.00000000e+00  7.88498967e-14
  0.00000000e+00 -3.27898016e-08  1.49906106e-01  0.00000000e+00
  0.00000000e+00 -4.29456597e-05 -7.83498324e-02  0.00000000e+00
  0.00000000e+00  1.39741191e-09  0.00000000e+00  5.30560902e-05
 -1.76540638e-01  0.00000000e+00 -8.93319733e-04  5.74282713e-01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.65012156e-04
 -1.12089232e-07 -5.86518787e-16 -3.89425956e-05 -7.13343248e-02
  0.00000000e+00  0.00000000e+00  6.04135308e-21]",25.0,3.524914502713842,"Ridge(alpha=0.1, fit_intercept=False)","[False False False False  True  True  True False False  True  True  True
 False False False False False  True  True False False  True False  True
 False  True  True False False  True  True False False  True False  True
  True False  True  True False False False  True  True  True  True  True
 False False  True]",0.002946003204897833,0.1, + -0.05784*i10**1.5*vb2 + 0.52384*i12**2*vb4/i4 + -0.02553*i11*vb2/i2 + 0.10213*vb4 + 0.03576*i12**2*i8**0.5*vb4 + 4e-05*vb4/i4 + 1.72806*i12**(-0.5)*vb4 + 0.14991*i15**0.5*vb2 + -4e-05*i10**2*i12**2*vb2 + -0.07835*i10**2*i8*vb2 + 5e-05*i10**2*i15**0.5*vb4 + -0.17654*i10**2*i8**2*vb4 + -0.00089*i15**2.5*vb1 + 0.57428*i15*i2**(-0.5)*vb2 + 0.00027*i15*i8**(-0.5)*vb2 + -4e-05*i15**3*vb1 + -0.07133*i15**2*i8*vb1
